id,frame,x,y,z
1447,57,187.750420,139.001944,151.659855
1448,55,192.887817,127.786541,136.807852
1449,54,105.790061,145.773995,222.197222
1450,43,170.855221,155.201378,160.995305
1451,5,101.929042,24.883409,21.115020
1452,41,168.912132,129.736287,179.740733
1453,21,138.869144,169.717604,194.361506
1454,91,125.791211,166.671277,201.510751
1455,96,142.893489,164.350204,189.791469
1456,90,195.148608,39.835183,14.416256
1457,15,76.327711,61.175229,74.239932
1458,12,155.374881,46.831219,63.689829
1459,67,133.968488,148.000543,234.732833
1460,40,167.414703,158.944039,175.360598
1461,50,124.419843,150.331057,231.126012
1462,71,185.937289,89.392112,113.637070
1463,73,149.758466,152.966870,206.265796
1464,70,200.218722,54.040161,20.362955
1465,91,93.662624,25.003151,16.502972
1466,29,174.185617,171.779104,127.796462
1467,71,155.261733,178.906715,137.821916
1468,31,129.942478,153.176317,223.798663
1469,74,177.062896,64.634125,91.363619
1470,81,157.994236,118.499070,207.986041
1471,51,203.594457,149.088582,98.011396
1472,86,203.277815,140.010899,94.206386
1473,82,110.973719,112.444234,223.398012
1474,52,149.044867,73.367519,127.801557
1475,85,139.695561,113.619037,246.000115
1476,70,92.870403,27.719384,15.006860
1477,22,211.180663,74.088481,41.368331
1478,80,26.392784,102.626213,24.751806
1479,25,177.286974,168.205800,123.347665
1480,20,190.379101,92.359861,113.333679
1481,92,138.237005,169.648576,192.862360
1482,87,187.931500,120.511088,131.461816
1483,86,187.548261,159.731544,112.351829
1484,36,120.945272,152.809375,226.060867
1485,38,154.267108,102.311091,195.770349
1486,83,74.655128,120.639658,152.785012
1487,60,192.430462,122.324198,137.613888
1488,60,152.383881,179.212988,142.257501
1489,75,116.438678,32.634927,35.264583
1490,3,131.575638,162.677886,193.701558
1491,57,104.281048,121.551989,217.989343
1492,23,103.256784,124.493955,219.476388
1493,42,46.067328,74.894198,47.776803
1494,36,210.141459,67.118582,41.447507
1495,92,122.480218,159.845024,199.320076
1496,83,180.368536,174.861053,129.491821
1497,50,91.860790,23.596909,18.465699
1498,47,183.024421,165.656723,117.417998
1499,52,172.098339,113.250174,174.356659
1500,92,214.136151,100.418103,60.340690
1501,0,101.135337,122.925310,213.945015
1502,24,95.193753,140.581632,207.017622
1503,51,166.175132,178.162070,137.073509
1504,79,79.726660,81.930860,129.791745
1505,10,116.943394,110.520563,238.602364
1506,10,111.278879,115.821799,228.792214
1507,73,146.093307,182.740477,148.154715
1508,96,197.829911,38.537950,7.669534
1509,32,194.939047,33.742359,4.679701
1510,57,113.337015,109.775179,231.868724
1511,97,139.672644,35.322909,48.784873
1512,62,138.438971,161.705184,193.792591
1513,29,55.477074,68.273405,59.408436
1514,62,44.287066,147.836143,63.953431
1515,95,67.045097,25.271218,2.016918
1516,2,206.046602,66.016548,31.649669
1517,79,214.891327,85.709181,52.895515
1518,86,218.448094,94.589795,55.893662
1519,85,111.087327,152.352069,221.907907
1520,67,187.233667,126.470358,135.333340
1521,32,214.129761,116.575131,71.141354
1522,73,188.828613,90.985238,106.094307
1523,34,186.184122,131.943541,141.313889
1524,76,81.723966,22.805503,10.677041
1525,92,107.936053,168.046486,182.536345
1526,38,125.052260,167.421379,203.897797
1527,4,50.374499,73.083776,55.716468
1528,64,168.609880,138.020420,191.999641
1529,83,119.561751,111.510127,250.429704
1530,79,43.075856,186.582247,38.384861
1531,44,111.491848,127.632444,240.716318
1532,5,136.614319,111.666358,250.350878
1533,38,181.568060,80.003455,99.892766
1534,0,165.157675,86.043325,149.933241
1535,48,166.750281,83.601945,151.872910
1536,17,177.946884,172.696713,130.671509
1537,99,122.632816,108.491948,238.608405
1538,51,129.866696,30.136229,41.282693
1539,92,98.351468,150.032641,196.394848
1540,64,215.535756,77.635643,44.833790
1541,17,160.415904,48.905134,72.909055
1542,65,136.287927,143.306148,241.796980
1543,22,150.089488,165.635063,181.791701
1544,72,182.171715,229.591864,1.110879
1545,9,162.455331,176.839921,136.357909
1546,92,198.974342,44.224769,13.087178
1547,40,70.615873,96.801882,113.985893
1548,65,148.386849,178.187501,149.238067
1549,35,133.766325,177.860783,161.921174
1550,18,115.622777,163.230970,206.165540
1551,86,143.992778,178.503622,151.552159
1552,49,108.707853,164.797025,181.874178
1553,8,110.297316,111.378018,228.713822
1554,61,54.909103,68.262422,62.835256
1555,40,117.409326,118.024412,255.702281
1556,38,179.272488,142.597782,154.948313
1557,90,189.659334,121.168321,134.517134
1558,51,129.407278,113.313263,244.088835
1559,87,40.464459,80.467764,46.364240
1560,86,105.677635,129.821302,230.085058
1561,69,141.589289,90.716173,174.763354
1562,98,215.037374,95.606369,57.886507
1563,23,114.229246,176.467210,169.217654
1564,28,214.338518,92.263526,58.040572
1565,59,120.432826,112.700044,250.461134
1566,6,176.039425,152.103280,163.815865
1567,39,121.392352,28.572782,37.841266
1568,41,118.581042,160.562272,207.852460
1569,27,213.538859,92.124182,58.595002
1570,12,155.052984,107.690706,201.795145
1571,15,79.164513,190.351679,88.203503
1572,20,144.162844,151.981736,205.208109
1573,81,178.845617,172.804751,121.872891
1574,8,115.496484,173.379549,170.174922
1575,50,118.271129,175.340150,169.583505
1576,66,133.923521,115.456482,252.369153
1577,35,174.106943,167.158352,126.317881
1578,27,113.086052,29.130760,33.316593
1579,53,132.296686,63.613421,118.647773
1580,6,194.800637,109.441345,124.854007
1581,3,100.157823,25.511454,23.103565
1582,19,159.010163,180.481863,136.980958
1583,6,216.860524,97.901724,58.826510
1584,99,127.515501,179.688861,170.975917
1585,68,157.349527,145.451050,196.217093
1586,34,105.984513,134.988847,231.646299
1587,44,102.600556,154.872777,192.333911
1588,84,151.831323,153.432282,203.260719
1589,3,172.797477,127.069811,188.999684
1590,33,158.150786,49.620156,75.192760
1591,46,153.719829,166.424774,176.158125
1592,38,67.416261,65.589924,68.726515
1593,11,209.378869,71.323321,38.361557
1594,75,149.553465,93.642868,182.238452
1595,8,190.910437,37.588771,7.109300
1596,25,102.004988,26.525553,23.996746
1597,24,164.492299,51.112454,70.496472
1598,2,210.730607,91.225676,53.792611
1599,15,140.810071,36.925512,54.558058
1600,6,216.744792,103.599698,60.238613
1601,69,210.448061,86.130708,50.230695
1602,43,63.787506,150.949163,120.802239
1603,4,110.768588,123.119129,236.821956
1604,62,146.335870,164.228232,186.970597
1605,85,176.995518,61.974351,89.731999
1606,40,189.186445,90.660866,114.611071
1607,65,104.605292,154.818755,191.263932
1608,2,114.830331,142.427259,237.865811
1609,77,48.912841,118.502448,90.176385
1610,11,138.381199,161.641016,194.323319
1611,12,147.222191,39.659009,57.054409
1612,95,90.740592,200.867275,83.792175
1613,38,89.784659,56.954380,81.123539
1614,69,215.351779,113.854347,71.569549
1615,27,213.404321,114.801399,69.217722
1616,11,211.425203,103.284796,62.475933
1617,12,114.074574,117.884207,241.786588
1618,91,144.052834,233.154227,32.208155
1619,37,213.885280,77.281124,49.033667
1620,93,160.568785,47.706056,76.351760
1621,6,77.362193,110.554247,162.097565
1622,92,183.778464,130.677427,147.063311
1623,4,156.784462,125.917343,212.096478
1624,7,23.952645,108.325104,21.370737
1625,8,116.158304,107.044480,231.467048
1626,95,102.466639,157.321149,188.898867
1627,46,19.832028,109.549889,21.346179
1628,58,186.623765,140.047547,151.776733
1629,3,187.036965,108.979922,122.414761
1630,5,146.018226,183.128525,150.457595
1631,34,129.388485,27.901531,43.181246
1632,90,17.012246,113.661414,14.132198
1633,53,173.929784,177.454844,132.807488
1634,64,107.788601,28.624605,28.556266
1635,65,135.137804,169.432266,194.336687
1636,71,74.520916,86.328024,119.176210
1637,36,155.315301,76.440743,139.281491
1638,90,162.524095,53.641926,71.919472
1639,30,174.486343,174.150764,132.568089
1640,22,132.615691,151.598465,218.430523
1641,12,99.705383,121.704208,216.548682
1642,62,119.161042,178.953082,166.658710
1643,84,124.134396,116.477959,253.319898
1644,44,192.481440,159.455229,116.833728
1645,33,73.280697,65.031348,70.689095
1646,48,96.081918,92.087269,169.058123
1647,4,164.003014,140.918936,196.475121
1648,55,41.875430,158.953726,60.079053
1649,90,128.758792,176.357207,158.216839
1650,68,167.631119,51.048619,77.614463
1651,62,125.695823,110.491607,246.983851
1652,35,199.909126,49.894881,19.758151
1653,43,108.591012,117.231579,245.672445
1654,62,14.932130,131.276183,2.096177
1655,13,114.953872,26.584353,32.649448
1656,80,192.118953,125.597672,143.871208
1657,51,156.378416,96.916916,188.741681
1658,15,181.318398,164.088782,119.735186
1659,15,82.121121,26.169640,12.613913
1660,10,106.347789,149.259444,217.752944
1661,9,186.972047,101.309529,121.429153
1662,0,130.991923,164.042460,200.544783
1663,12,106.478997,130.086793,236.127936
1664,31,170.651322,56.592020,86.984635
1665,40,113.079378,174.802016,175.624635
1666,46,200.856655,55.094148,21.168237
1667,37,104.430523,121.424459,215.016293
1668,58,148.667053,160.403060,183.413979
1669,10,192.336434,121.162888,137.490850
1670,3,103.837969,160.212189,179.605046
1671,74,50.917829,117.881959,95.855706
1672,17,136.638604,39.554841,57.987705
1673,80,153.724023,71.498600,138.473539
1674,90,187.395070,109.102686,126.635426
1675,91,196.141444,39.368576,16.269993
1676,91,139.574111,151.276556,216.716018
1677,15,100.906743,121.383726,217.387921
1678,9,215.359871,117.030247,71.768515
1679,22,206.615576,59.010984,31.916258
1680,77,209.834884,142.131432,93.733530
1681,50,157.554839,42.296737,70.970272
1682,93,185.693960,86.302459,109.075884
1683,60,145.840660,165.181395,186.686085
1684,81,191.799139,114.046420,129.098049
1685,9,188.971696,101.581893,119.499127
1686,17,129.244469,165.859560,195.339350
1687,1,36.402774,86.132640,40.377135
1688,75,120.125487,28.699880,33.676643
1689,54,169.393704,157.271983,160.587713
1690,31,165.100214,57.564041,85.540700
1691,56,152.119099,148.331271,206.603240
1692,27,138.552007,61.231671,122.207604
1693,67,49.154412,182.252174,41.027507
1694,84,174.701193,63.219528,92.850842
1695,52,196.939409,151.615920,101.005041
1696,85,192.109094,109.690206,127.397505
1697,28,129.511350,163.421979,197.622432
1698,11,94.437583,139.064063,201.936991
1699,8,214.685653,95.875518,59.898403
1700,42,111.097947,29.862512,31.714239
1701,96,93.321577,142.720368,203.293960
1702,14,114.088580,127.480037,251.598941
1703,88,152.365016,150.040629,207.354298
1704,18,122.191379,163.146008,203.369993
1705,74,52.920970,103.118295,101.359526
1706,30,98.096982,133.941283,208.469044
1707,6,104.726407,146.811008,224.341520
1708,8,124.549839,24.914677,42.852320
1709,76,99.512459,118.953437,220.789930
1710,83,52.352147,70.777454,49.765440
1711,87,209.946147,68.703659,38.982573
1712,15,64.912850,92.407491,117.257022
1713,0,198.099860,41.283676,17.435999
1714,46,214.861963,94.176608,62.874207
1715,50,115.825701,29.698026,30.173232
1716,48,103.224760,162.523388,184.603276
1717,56,156.516654,162.268890,177.680590
1718,4,118.433753,165.969008,207.853472
1719,33,183.662619,166.978592,120.797761
1720,94,122.483530,107.044820,239.269470
1721,93,139.393004,116.954849,250.719097
1722,83,189.254507,112.138443,124.801168
1723,29,147.015419,162.030044,190.534430
1724,91,217.162466,100.730811,59.677471
1725,98,199.979493,50.228549,20.699928
1726,30,158.062618,79.691975,141.407995
1727,85,37.923958,83.626297,37.789945
1728,12,210.747147,63.420665,35.373536
1729,83,192.602521,157.141044,113.266005
1730,71,119.436303,58.484806,104.928291
1731,51,173.768932,106.072047,170.626592
1732,50,212.653455,94.770931,50.705857
1733,69,141.163992,38.251868,55.629151
1734,46,185.588142,128.844063,142.243886
1735,58,116.857429,138.404162,240.652330
1736,16,101.047486,130.510880,208.381723
1737,51,168.516855,97.138388,157.181303
1738,5,97.950664,29.363587,20.669652
1739,73,144.006074,66.140095,126.731793
1740,34,16.874264,126.145753,1.301557
1741,22,213.748275,114.733937,72.799805
1742,5,123.764705,178.051407,169.654340
1743,26,180.859072,84.571643,104.045061
1744,55,130.719549,157.862192,227.212569
1745,99,184.383646,170.710325,123.438607
1746,55,138.840227,175.102382,159.566445
1747,23,119.425584,111.544759,237.471306
1748,55,209.977668,87.996719,53.901545
1749,29,60.287356,218.703357,12.313024
1750,99,113.648572,132.940583,243.322195
1751,2,113.349141,176.139753,171.505827
1752,99,167.178198,104.815836,162.854302
1753,87,97.580158,30.794220,17.982772
1754,73,191.925620,114.829286,133.711410
1755,97,142.731400,165.671093,185.931692
1756,9,136.235425,114.525265,245.548564
1757,39,147.218199,39.305119,65.916308
1758,72,173.017089,106.281039,168.906869
1759,48,180.923359,69.962177,90.261170
1760,89,102.826925,25.376010,24.817572
1761,91,212.985196,96.644307,57.679098
1762,77,144.280215,135.716065,235.803927
1763,84,115.569219,52.917795,104.537293
1764,42,82.081230,108.466420,154.023452
1765,83,130.536960,162.643650,196.729236
1766,26,134.970302,84.314358,171.529539
1767,17,215.341391,103.015655,56.442384
1768,0,208.259404,130.352083,85.112407
1769,66,108.806395,166.571129,180.925909
1770,13,121.186160,146.785115,251.683453
1771,49,124.239738,28.468227,44.798025
1772,28,188.151536,108.869345,127.988029
1773,54,143.527307,163.771192,185.259532
1774,67,209.625177,87.836761,45.629239
1775,31,103.043942,156.467286,192.459935
1776,96,216.476486,125.653449,78.034564
1777,83,56.866805,65.687631,59.996945
1778,16,149.106820,38.471600,62.438942
1779,72,172.504963,112.115923,166.311391
1780,17,168.671890,155.688724,166.048693
1781,22,94.168746,25.856651,19.400874
1782,94,210.062560,65.851237,36.912523
1783,48,98.139887,127.376419,208.540284
1784,22,210.091297,140.865939,91.296418
1785,92,147.604674,165.322069,181.429949
1786,21,190.460795,86.382190,108.441913
1787,29,119.054008,56.617272,104.647598
1788,40,135.786448,163.940921,192.900894
1789,77,169.103831,59.820094,83.353863
1790,28,124.937036,175.855735,163.369348
1791,74,142.054838,124.128783,255.679035
1792,41,128.745084,166.488685,197.287553
1793,43,195.290326,36.007874,6.027863
1794,2,193.232671,155.941798,105.900819
1795,61,170.444784,58.294010,82.996715
1796,66,185.678320,139.428793,152.964631
1797,92,193.293193,103.968032,119.661550
1798,35,101.409862,57.083805,91.577840
1799,20,63.282560,94.950509,115.514318
1800,24,101.206475,121.460366,225.500208
1801,34,95.214054,133.210645,210.289048
1802,37,204.705654,57.869725,30.784368
1803,73,212.587989,136.858188,84.706746
1804,55,18.578412,118.289078,12.171136
1805,62,118.737269,222.414653,49.800942
1806,94,172.315098,149.264091,164.770595
1807,11,32.930631,89.099707,39.874291
1808,55,157.876806,182.853715,134.404737
1809,96,181.848921,66.202416,92.332916
1810,32,187.851251,96.676616,114.211468
1811,40,37.089795,92.682269,33.091547
1812,55,204.010399,47.866259,15.810899
1813,61,185.893658,33.324168,3.021876
1814,3,187.719119,31.715102,5.385170
1815,96,192.001761,32.583247,7.002690
1816,90,114.674170,122.867217,255.310235
1817,29,157.242389,48.743362,73.637400
1818,37,95.161152,146.623635,201.655432
1819,32,143.019650,165.987010,192.137487
1820,32,175.869511,60.666812,90.603184
1821,16,105.668993,137.259411,228.374673
1822,34,141.283654,118.841650,254.071425
1823,21,213.602177,118.496406,78.716327
1824,3,100.518844,161.492880,188.995490
1825,33,125.140670,149.481088,227.154651
1826,47,161.956460,181.835267,140.560116
1827,84,58.919594,67.669786,61.987753
1828,27,160.182774,140.397740,194.397206
1829,96,81.114249,84.171860,125.117989
1830,81,141.092509,182.349362,150.378364
1831,53,170.518472,232.333034,12.998435
1832,1,46.892756,118.489013,89.145417
1833,15,205.599711,129.227671,86.621384
1834,86,140.459445,86.507154,180.215637
1835,61,172.121498,120.746013,178.333211
1836,91,182.648361,78.343311,101.165109
1837,59,192.202385,43.818235,11.948250
1838,50,114.852128,109.743687,235.593148
1839,81,165.854337,133.863898,190.781769
1840,83,158.195643,148.536897,199.878126
1841,67,146.086721,89.524601,173.130264
1842,84,189.162956,85.400362,112.991327
1843,95,106.688631,80.626325,145.088733
1844,37,107.301716,24.583891,24.196918
1845,11,146.317229,183.638825,153.742096
1846,98,98.626150,157.929786,191.454910
1847,23,204.668564,144.430853,96.925381
1848,78,141.870548,163.710256,183.897788
1849,28,106.326139,142.155783,222.278750
1850,16,163.282663,47.063500,74.273591
1851,9,108.547963,155.702160,215.983888
1852,97,97.906102,130.810783,208.657603
1853,64,120.332509,27.382705,38.753224
1854,12,144.514127,138.979723,224.716051
1855,13,121.805748,54.754512,105.638959
1856,6,172.521339,177.636446,125.058444
1857,93,92.393962,24.518755,14.461797
1858,72,184.327280,80.474083,102.706301
1859,38,157.629607,177.962419,137.946905
1860,94,115.915238,123.740990,252.916428
1861,11,127.409947,178.014988,162.455051
1862,89,148.934538,162.383354,186.773672
1863,57,193.361076,123.603051,135.858641
1864,17,201.494869,52.978264,26.373932
1865,29,170.814323,158.014274,170.124825
1866,52,159.071923,149.040557,197.581418
1867,22,155.079812,164.613836,178.410821
1868,58,115.105665,114.385794,231.308733
1869,31,213.895307,101.691289,60.470594
1870,62,187.422281,131.349340,141.843776
1871,70,43.470619,179.919820,40.328220
1872,17,117.650469,29.115269,35.759058
1873,95,204.662237,137.864433,96.043363
1874,22,171.469764,150.156386,165.477456
1875,32,147.863905,164.927742,187.920715
1876,39,143.226514,80.677054,174.240302
1877,12,46.941312,187.834534,32.280971
1878,65,85.100777,28.972657,16.400926
1879,48,78.368530,28.257410,6.389630
1880,94,145.289406,83.153549,177.037204
1881,3,140.926418,168.019463,190.945764
1882,69,102.287130,56.747602,95.493483
1883,39,107.325598,141.785853,224.670926
1884,4,187.264322,159.205155,114.794484
1885,52,148.736336,92.599291,176.653940
1886,57,66.238857,89.335042,119.855992
1887,17,86.902558,53.615837,82.736636
1888,87,185.466971,135.642810,148.999500
1889,47,134.636075,229.063372,36.045411
1890,48,123.497214,56.505240,109.676290
1891,56,140.519055,114.647757,255.851183
1892,23,173.170560,129.072480,183.252209
1893,64,114.467780,121.258757,253.983872
1894,28,125.552582,225.854765,49.694660
1895,81,211.949276,114.032490,69.635618
1896,73,200.159851,146.629719,96.550729
1897,85,105.505588,52.278580,93.298816
1898,0,194.717547,159.744049,114.488392
1899,7,119.380137,31.912745,34.930534
1900,77,205.149519,62.116334,28.185074
1901,10,93.399026,131.299585,209.984572
1902,73,142.162155,168.452132,191.549342
1903,55,94.420438,25.521512,19.367371
1904,52,133.011453,28.926386,49.227119
1905,71,121.100972,113.279714,237.456008
1906,85,105.226381,57.078891,101.414525
1907,96,119.053223,54.898651,113.257981
1908,34,111.854217,151.005224,223.031631
1909,35,153.688892,164.259680,178.426347
1910,92,158.364072,181.347132,137.927166
1911,46,152.801867,72.210258,142.893813
1912,74,111.627811,26.722912,35.621182
1913,52,193.782043,44.876705,18.219636
1914,69,60.343160,67.360237,60.054277
1915,85,183.940015,163.910344,121.608742
1916,98,145.087986,132.962391,241.317058
1917,66,121.832479,172.594134,175.858728
1918,54,188.628690,135.555631,145.566674
1919,36,204.416283,53.770495,24.003519
1920,23,104.646759,141.922886,229.498745
1921,87,95.924183,147.077350,192.079169
1922,42,97.208209,152.560160,198.298532
1923,8,109.286738,143.120550,226.555032
1924,9,105.859392,53.120511,98.926352
1925,13,99.852328,120.104464,217.510266
1926,55,186.483336,75.400521,98.645913
1927,65,169.851468,178.491996,128.439978
1928,51,108.053010,123.830761,236.643347
1929,49,186.173608,79.389500,110.636622
1930,79,159.246817,180.550240,139.437363
1931,72,21.376131,114.235631,16.790277
1932,52,176.888134,173.761462,122.091208
1933,79,168.618788,157.716283,169.806785
1934,22,163.191151,158.604225,166.314550
1935,22,78.245195,30.596187,9.766485
1936,38,198.461803,43.070000,8.713141
1937,17,153.740062,38.833025,61.490202
1938,45,158.852865,108.962774,201.297039
1939,31,216.640649,106.169011,64.785658
1940,7,111.909602,137.945073,241.000735
1941,63,96.928500,133.640594,211.199517
1942,72,210.385785,94.778970,52.272692
1943,94,126.368295,177.637496,167.971573
1944,20,161.343772,178.860897,138.645465
1945,79,116.980819,152.321711,212.992280
1946,23,19.077146,119.576715,8.753813
1947,22,45.263268,73.194873,49.407905
1948,45,95.375727,121.280756,213.196177
1949,17,118.219902,220.203835,54.244516
1950,21,165.072142,177.381238,131.369040
1951,34,216.697307,105.090074,71.068892
1952,93,211.413693,122.036989,70.394242
1953,84,210.779924,80.325246,48.448099
1954,20,118.355551,157.919726,206.222116
1955,9,214.082311,124.304804,80.377239
1956,61,43.399787,182.845920,43.159774
1957,95,104.054674,113.881846,224.124766
1958,84,104.653285,144.446784,224.441056
1959,37,161.918082,80.467528,145.195435
1960,7,109.655774,111.428967,225.035355
1961,26,106.476557,132.971458,232.571626
1962,57,64.562259,96.027776,108.964858
1963,77,135.866694,117.740040,253.694363
1964,80,187.042839,106.505095,126.757944
1965,99,191.744007,94.322912,112.056372
1966,41,124.893705,161.672648,203.869793
1967,48,166.551770,180.573336,131.962029
1968,4,192.708127,154.494972,108.525165
1969,58,66.346442,229.998953,1.264946
1970,70,129.923098,153.553666,221.323445
1971,60,180.278002,163.921962,117.415423
1972,91,143.289404,164.133642,187.448926
1973,2,135.748624,35.395036,53.270262
1974,42,212.979069,121.662558,77.572031
1975,31,116.644586,117.729593,243.059984
1976,46,143.579096,38.326207,56.647320
1977,44,49.890204,200.220308,22.037616
1978,78,212.574236,132.665903,85.215206
1979,96,167.085797,58.253505,81.403827
1980,3,208.310093,55.499982,28.415040
1981,28,112.731447,144.542596,216.510791
1982,66,155.082626,40.402123,66.402396
1983,79,181.712766,140.081743,154.377821
1984,61,217.918083,108.406755,70.933010
1985,12,187.432571,105.405985,121.632373
1986,79,106.801341,120.429324,218.495868
1987,60,157.452573,121.514130,207.937849
1988,3,141.858808,119.810240,249.029734
1989,95,162.391817,177.987552,140.242660
1990,87,107.098430,141.280237,220.188108
1991,45,182.384116,83.326960,105.131965
1992,88,117.313541,107.756520,229.589836
1993,74,105.786340,91.749118,183.673610
1994,86,88.244392,29.608879,13.034732
1995,0,154.354752,44.821024,67.302905
1996,77,104.902180,130.169199,230.319555
1997,58,137.460178,158.560347,219.007551
1998,91,108.451516,141.223092,227.869007
1999,12,143.427561,39.463828,61.765336
